index,job_title,salary_$_K,location,size,founded,headquarters,company_name,sector,revenue,rating,type_of_ownership,industry
550,data_scientist,120-200,"austin, tx",51 to 200 employees,1999.0,"austin, tx",lightspeed systems,information technology,25 to 50M,4.3,company_private,computer_hardware_software
551,senior_data_scientist,120-200,"san francisco, ca",501 to 1000 employees,2009.0,"san francisco, ca",thumbtack,information technology,unknown_non_applicable,3.9,company_private,internet_telephone_providers
552,senior_data_scientist,120-200,"san francisco, ca",1001 to 5000 employees,2011.0,"san francisco, ca",twitch,information technology,unknown_non_applicable,3.6,subsidiary_or_business_segment,internet_telephone_providers
553,machine_learning_engineer,120-200,"portland, or",1001 to 5000 employees,2008.0,"san francisco, ca",new relic,information technology,100 to 500M,4.7,company_public,computer_hardware_software
554,others,120-200,"cambridge, ma",5001 to 10000 employees,1978.0,"cambridge, ma",biogen,biotech_&_pharmaceuticals,10B+,3.6,company_public,others
555,data_scientist,120-200,"san francisco, ca",unknown,,nan,hireai,unknown,unknown_non_applicable,,unknown,others
556,machine_learning_engineer,120-200,"redwood city, ca",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
557,data_scientist,120-200,"san diego, ca",501 to 1000 employees,1972.0,"san diego, ca",icw group,insurance,500M to 1B,3.3,company_private,insurance_agencies
558,data_analyst,120-200,"new york, ny",51 to 200 employees,1996.0,"rome, ny",nystec,business services,25 to 50M,3.8,nonprofit_organization,consulting
559,data_scientist,120-200,"chantilly, va",501 to 1000 employees,2004.0,"mclean, va",e3 federal solutions,business services,unknown_non_applicable,4.5,company_private,consulting
560,data_engineer,120-200,"falls church, va",51 to 200 employees,2005.0,"falls church, va",kingfisher systems,government,25 to 50M,4.5,company_private,government_public_sector
561,data_scientist,120-200,"chantilly, va",1001 to 5000 employees,2017.0,"herndon, va",peraton,aerospace_&_defense,1 to 2B,3.4,company_private,others
562,senior_data_scientist,120-200,"chicago, il",1001 to 5000 employees,1974.0,"milan, il",group o,business services,500M to 1B,3.1,company_private,staffing_outsourcing
563,data_science_analytics_leadership,120-200,"san francisco, ca",5001 to 10000 employees,1982.0,"san rafael, ca",autodesk,information technology,2 to 5B,4.0,company_public,computer_hardware_software
564,others,120-200,"chicago, il",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
565,data_engineer,120-200,"raleigh, nc",1001 to 5000 employees,1976.0,"raleigh, nc",captiveaire,manufacturing,100 to 500M,4.1,company_private,manufacturing
566,others,120-200,"orlando, fl",51 to 200 employees,1996.0,"orlando, fl",lsq,finance,100 to 500M,4.2,company_private,finance_and_banking
567,machine_learning_engineer,120-200,"new york, ny",1 to 50 employees,,"new york, ny",temboo,information technology,unknown_non_applicable,3.9,company_private,others
568,data_scientist,120-200,"philadelphia, pa",unknown,,"marbella, spain",kibo,unknown,unknown_non_applicable,,company_public,others
569,data_scientist,120-200,"mclean, va",5001 to 10000 employees,1958.0,"bedford, ma",mitre,government,1 to 2B,3.3,nonprofit_organization,government_public_sector
570,data_scientist,120-200,united states,10000+ employees,1911.0,"mc lean, va",mars,manufacturing,10B+,3.9,company_private,manufacturing
571,data_scientist,120-200,"santa cruz, ca",51 to 200 employees,2003.0,"santa cruz, ca","fullpower technologies, inc.",information technology,10 to 25M,4.5,company_private,computer_hardware_software
572,machine_learning_engineer,120-200,"simi valley, ca",501 to 1000 employees,1971.0,"simi valley, ca",aerovironment,aerospace_&_defense,100 to 500M,4.2,company_public,others
573,data_scientist,120-200,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
574,others,120-200,"huntsville, al",1001 to 5000 employees,1974.0,"huntsville, al",dynetics,aerospace_&_defense,100 to 500M,4.0,company_private,others
575,others,120-200,"woburn, ma",201 to 500 employees,2010.0,"woburn, ma",systems & technology research,aerospace_&_defense,100 to 500M,4.5,company_private,others
576,senior_data_scientist,120-200,"herndon, va",501 to 1000 employees,2012.0,"mc lean, va",novetta,information technology,100 to 500M,4.5,company_private,enterprise_software_network_solutions 
577,others,120-200,"austin, tx",501 to 1000 employees,,"austin, tx",applied research laboratories,education,unknown_non_applicable,3.8,college_university,others
578,data_engineer,120-200,"merrifield, va",10000+ employees,1933.0,"vienna, va",navy federal credit union,finance,unknown_non_applicable,3.9,other_organization,finance_and_banking
579,others,120-200,"new bedford, ma",51 to 200 employees,,"bedford, ma",conagen,biotech_&_pharmaceuticals,unknown_non_applicable,2.0,company_private,others
580,data_science_analytics_leadership,120-200,"south san francisco, ca",51 to 200 employees,2013.0,"south san francisco, ca",alector,biotech_&_pharmaceuticals,unknown_non_applicable,4.8,company_public,others
581,data_analyst,120-200,"merrifield, va",10000+ employees,1933.0,"vienna, va",navy federal credit union,finance,unknown_non_applicable,3.9,other_organization,finance_and_banking
582,others,120-200,"winston-salem, nc",5001 to 10000 employees,1875.0,"winston-salem, nc",reynolds american,manufacturing,10B+,3.3,company_private,manufacturing
583,data_scientist,120-200,"bedford, ma",5001 to 10000 employees,1958.0,"bedford, ma",mitre,government,1 to 2B,3.3,nonprofit_organization,government_public_sector
584,machine_learning_engineer,120-200,"raleigh, nc",51 to 200 employees,2016.0,"indianapolis, in",lifeomic,information technology,unknown_non_applicable,5.0,company_private,enterprise_software_network_solutions 
585,others,120-200,"new bedford, ma",51 to 200 employees,,"bedford, ma","homology medicines, inc.",unknown,unknown_non_applicable,4.4,company_public,others
586,data_engineer,120-200,"chicago, il",51 to 200 employees,1992.0,"chicago, il",spectrum communications and consulting,business services,10 to 25M,3.4,company_private,advertising_marketing
587,others,120-200,"rancho cucamonga, ca",1001 to 5000 employees,1996.0,"rancho cucamonga, ca",inland empire health plan,health care,1 to 2B,3.3,company_public,healthcare_and_pharmaceuticals
588,senior_data_scientist,120-200,"new york, ny",51 to 200 employees,1998.0,"new york, ny",affinity solutions,business services,unknown_non_applicable,2.9,company_private,advertising_marketing
589,others,120-200,"livermore, ca",10000+ employees,1949.0,"albuquerque, nm",sandia national laboratories,government,2 to 5B,3.8,government,government_public_sector
590,data_engineer,120-200,"mclean, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
591,data_scientist,75-145,"gaithersburg, md",10000+ employees,1913.0,"cambridge, united kingdom",astrazeneca,biotech_&_pharmaceuticals,10B+,4.0,company_public,others
592,senior_data_scientist,75-145,"san francisco, ca",5001 to 10000 employees,1982.0,"san rafael, ca",autodesk,information technology,2 to 5B,4.0,company_public,computer_hardware_software
593,data_scientist,75-145,"southfield, mi",1001 to 5000 employees,1998.0,"saint paul, mn",usi,"construction, repair_&_maintenance",100 to 500M,3.4,company_private,others
594,data_scientist,75-145,"collegeville, pa",10000+ employees,1830.0,"brentford, united kingdom",gsk,biotech_&_pharmaceuticals,10B+,3.9,company_public,others
595,data_scientist,75-145,"washington, dc",unknown,1947.0,"langley, va",cia,government,unknown_non_applicable,3.8,government,government_public_sector
596,data_scientist,75-145,"chicago, il",201 to 500 employees,2008.0,"chicago, il",maven wave partners,business services,50 to 100M,4.5,company_private,consulting
597,data_scientist,75-145,"minneapolis, mn",51 to 200 employees,2009.0,"minneapolis, mn",ovative group,business services,10 to 25M,4.3,company_private,advertising_marketing
598,data_scientist,75-145,"gahanna, oh",1 to 50 employees,,"new york, ny",kognetics,unknown,unknown_non_applicable,3.6,company_private,others
599,data_scientist,75-145,"nashville, tn",10000+ employees,2005.0,"nashville, tn",envision healthcare,health care,unknown_non_applicable,2.9,company_private,healthcare_and_pharmaceuticals
600,data_scientist,75-145,united states,201 to 500 employees,1985.0,"reston, va","pragmatics, inc.",information technology,100 to 500M,2.9,company_private,others
601,data_scientist,75-145,california,51 to 200 employees,2004.0,"los angeles, ca",consumertrack,information technology,25 to 50M,3.2,company_private,internet_telephone_providers
602,others,75-145,"laurel, md",5001 to 10000 employees,1942.0,"laurel, md",johns hopkins university applied physics laboratory,aerospace_&_defense,1 to 2B,4.5,nonprofit_organization,others
603,data_scientist,75-145,"annapolis junction, md",1 to 50 employees,2011.0,"woodbine, md",phoenix operations group,information technology,1 to 5M,5.0,company_private,others
604,data_scientist,75-145,"san clemente, ca",1 to 50 employees,2010.0,"aliso viejo, ca",crossover health,health care,1 to 5M,3.5,company_private,healthcare_and_pharmaceuticals
605,data_scientist,75-145,"new york, ny",1 to 50 employees,,"plainsboro, nj",lorven technologies inc,accounting_&_legal,less than 1M,4.0,company_private,others
606,data_scientist,75-145,"washington, dc",51 to 200 employees,1997.0,"reston, va",meridian knowledge solutions,information technology,100 to 500M,4.4,subsidiary_or_business_segment,enterprise_software_network_solutions 
607,data_scientist,75-145,"atlanta, ga",10000+ employees,1999.0,"aliso viejo, ca",ust global,information technology,1 to 2B,4.2,company_private,others
608,data_scientist,75-145,"plano, tx",1 to 50 employees,,"plano, tx",img systems,business services,1 to 5M,3.2,company_private,consulting
609,data_scientist,75-145,"fairfax, va",51 to 200 employees,1985.0,"fairfax, va",trident systems inc,aerospace_&_defense,25 to 50M,3.4,company_private,others
610,data_scientist,75-145,"washington, dc",1 to 50 employees,,"fairmont, wv","tygart technology, inc",unknown,1 to 5M,4.7,company_private,others
611,data_scientist,75-145,utah,201 to 500 employees,1997.0,"south jordan, ut",merrick bank,finance,unknown_non_applicable,3.6,company_private,finance_and_banking
612,senior_data_scientist,75-145,"alexandria, va",5001 to 10000 employees,1968.0,"herndon, va",mantech,business services,1 to 2B,4.2,company_public,others
613,data_scientist,75-145,"omaha, ne",unknown,,nan,"grainbridge, llc",unknown,unknown_non_applicable,,unknown,others
614,data_scientist,75-145,"wellesley, ma",10000+ employees,1853.0,"bethesda, md",first health group,insurance,10B+,3.2,company_private,insurance_agencies
615,data_scientist,75-145,"washington, va",unknown,,"mclean, va",sprezzatura management consulting,unknown,unknown_non_applicable,,company_private,others
616,data_scientist,75-145,"fort worth, tx",1001 to 5000 employees,1983.0,"albertville, al","progress rail, a caterpillar company",transportation_&_logistics,2 to 5B,2.8,subsidiary_or_business_segment,transportation_logistics
617,data_scientist,75-145,"atlanta, ga",10000+ employees,1999.0,"aliso viejo, ca",ust global,information technology,1 to 2B,4.2,company_private,others
618,data_scientist,75-145,"alexandria, va",51 to 200 employees,2009.0,"fairfax, va",axiologic solutions,aerospace_&_defense,unknown_non_applicable,4.5,company_private,others
619,data_scientist,75-145,"bellevue, wa",51 to 200 employees,2006.0,"bellevue, wa",indigo slate,business services,10 to 25M,3.0,company_private,consulting
620,data_scientist,75-145,united states,5001 to 10000 employees,1951.0,"san diego, ca",cubic,aerospace_&_defense,1 to 2B,3.3,company_public,others
621,data_scientist,75-145,"thousand oaks, ca",1 to 50 employees,,"westlake village, ca",advanced bio-logic solutions corp,unknown,less than 1M,4.0,company_private,others
622,data_engineer,75-145,"orange, ca",501 to 1000 employees,2013.0,"orange, ca",alignment healthcare,health care,unknown_non_applicable,3.5,company_private,healthcare_and_pharmaceuticals
623,data_scientist,75-145,"baltimore, md",1 to 50 employees,1998.0,"new york, ny",wgsn,business services,50 to 100M,3.5,company_private,consulting
624,data_scientist,75-145,"herndon, va",51 to 200 employees,1990.0,"littleton, co","isys technologies, inc.",information technology,10 to 25M,3.6,company_private,computer_hardware_software
625,data_scientist,75-145,"alexandria, va",51 to 200 employees,2012.0,"alexandria, va",transvoyant,information technology,unknown_non_applicable,3.0,company_private,enterprise_software_network_solutions 
626,data_scientist,75-145,"bridgeport, wv",1001 to 5000 employees,1996.0,"reston, va",noblis,business services,100 to 500M,4.0,nonprofit_organization,consulting
627,data_scientist,75-145,"the woodlands, tx",1 to 50 employees,1988.0,"houston, tx",murray resources,business services,10 to 25M,4.6,company_private,staffing_outsourcing
628,data_scientist,75-145,"oakville, ca",1001 to 5000 employees,2000.0,"oakville, canada",geotab,information technology,100 to 500M,4.3,company_private,computer_hardware_software
629,data_scientist,75-145,"chicago, il",51 to 200 employees,1994.0,"itasca, il",crs group,business services,10 to 25M,4.7,company_private,staffing_outsourcing
630,data_scientist,75-145,"arlington, va",201 to 500 employees,2004.0,"vienna, va",eglobaltech,information technology,unknown_non_applicable,3.7,company_private,others
631,data_scientist,90-170,"new york, ny",10000+ employees,1911.0,"mc lean, va",mars,manufacturing,10B+,3.9,company_private,manufacturing
632,data_scientist,90-170,new jersey,1 to 50 employees,2013.0,"holmdel, nj",avlino,information technology,less than 1M,4.9,company_private,enterprise_software_network_solutions 
633,data_scientist,90-170,"seattle, wa",51 to 200 employees,,"fremont, ca","central business solutions, inc",business services,5 to 10M,3.0,company_private,consulting
634,data_scientist,90-170,"naperville, il",5001 to 10000 employees,1954.0,"naperville, il",kehe distributors,business services,unknown_non_applicable,2.5,company_private,others
635,data_scientist,90-170,"san francisco, ca",51 to 200 employees,1998.0,"san francisco, ca",blackstone talent group,business services,25 to 50M,3.5,company_private,consulting
636,data_scientist,90-170,"baltimore, md",1 to 50 employees,2011.0,"woodbine, md",phoenix operations group,information technology,1 to 5M,5.0,company_private,others
637,data_scientist,90-170,"chantilly, va",1 to 50 employees,,nan,sophinea,unknown,unknown_non_applicable,,unknown,others
638,senior_data_scientist,90-170,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
639,data_scientist,90-170,"bellevue, wa",51 to 200 employees,1999.0,"san bruno, ca",moxie software,information technology,unknown_non_applicable,3.0,company_private,enterprise_software_network_solutions 
640,data_scientist,90-170,"new york, ny",1 to 50 employees,1987.0,"coconut creek, fl",blue horizon tek solutions,business services,unknown_non_applicable,5.0,company_private,staffing_outsourcing
641,data_scientist,90-170,"chicago, il",51 to 200 employees,,"naperville, il",unicom technologies inc,information technology,unknown_non_applicable,4.7,company_private,others
642,data_engineer,90-170,"kansas city, mo",201 to 500 employees,1992.0,"kansas city, mo",americo life,insurance,100 to 500M,3.3,company_private,insurance_agencies
643,data_scientist,90-170,"houston, tx",1001 to 5000 employees,1974.0,"houston, tx",tokio marine hcc,insurance,unknown_non_applicable,3.3,company_private,insurance_agencies
644,data_scientist,90-170,"chantilly, va",10000+ employees,1962.0,"arlington, va",caci international,aerospace_&_defense,2 to 5B,3.5,company_public,others
645,machine_learning_engineer,90-170,"santa clara, ca",10000+ employees,1976.0,"cupertino, ca",apple,information technology,10B+,4.1,company_public,computer_hardware_software
646,data_scientist,90-170,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
647,others,90-170,"oklahoma city, ok",1001 to 5000 employees,1947.0,"san antonio, tx",southwest research institute,business services,500M to 1B,3.9,nonprofit_organization,others
648,data_scientist,90-170,"thousand oaks, ca",51 to 200 employees,2008.0,"danville, ca",compass consulting group,business services,unknown_non_applicable,4.7,company_private,consulting
649,others,90-170,"boston, ma",201 to 500 employees,2012.0,"boston, ma",klaviyo,information technology,unknown_non_applicable,4.8,company_private,computer_hardware_software
650,others,90-170,"cambridge, ma",unknown,,nan,monte rosa therapeutics,unknown,unknown_non_applicable,,unknown,others
651,data_scientist,90-170,"gaithersburg, md",10000+ employees,1913.0,"cambridge, united kingdom",astrazeneca,biotech_&_pharmaceuticals,10B+,4.0,company_public,others
652,senior_data_scientist,90-170,"denver, co",51 to 200 employees,2009.0,"denver, co",gutcheck,business services,10 to 25M,3.8,company_private,advertising_marketing
653,data_scientist,90-170,"cupertino, ca",5001 to 10000 employees,1996.0,"sunnyvale, ca",juniper networks,telecommunications,2 to 5B,3.8,company_public,telecommunications_services
654,data_scientist,90-170,"lexington park, md",51 to 200 employees,2010.0,"chantilly, va",hexagon us federal,aerospace_&_defense,unknown_non_applicable,2.7,company_public,others
655,data_scientist,90-170,"washington, dc",51 to 200 employees,,"columbus, oh",comtech global inc,consumer services,5 to 10M,4.0,company_private,healthcare_and_pharmaceuticals
656,data_scientist,90-170,"fort belvoir, va",unknown,,nan,berico technologies,unknown,unknown_non_applicable,,unknown,others
657,data_scientist,90-170,"naperville, il",unknown,,nan,kehe food distributors,unknown,unknown_non_applicable,,unknown,others
658,data_scientist,90-170,"washington, dc",51 to 200 employees,2010.0,"arlington, va","aveshka, inc.",information technology,10 to 25M,3.8,company_public,others
659,data_scientist,90-170,"adelphi, md",10000+ employees,2018.0,"chantilly, va",perspecta,aerospace_&_defense,unknown_non_applicable,3.2,company_public,others
660,data_scientist,90-170,"redmond, wa",unknown,,nan,pactera edge,unknown,unknown_non_applicable,,unknown,others
661,data_scientist,90-170,"west chester, pa",10000+ employees,,"west chester, pa",qurate retail group,retail,unknown_non_applicable,3.6,company_public,others
662,data_scientist,90-170,"edison, nj",51 to 200 employees,,"wilmington, ma","solutionit, inc.",unknown,unknown_non_applicable,4.4,company_private,others
663,data_scientist,90-170,"durham, nc",501 to 1000 employees,2004.0,"utica, mi",a-line staffing solutions,business services,unknown_non_applicable,4.1,company_private,staffing_outsourcing
664,data_scientist,90-170,"quantico, va",1 to 50 employees,,"baltimore, md",clear ridge defense,unknown,unknown_non_applicable,,company_private,others
665,data_scientist,90-170,"vienna, va",201 to 500 employees,2005.0,"vienna, va","criterion systems, inc.",information technology,50 to 100M,3.8,company_private,others
666,data_scientist,90-170,"boston, ma",1001 to 5000 employees,2010.0,"cambridge, ma",foundation medicine,biotech_&_pharmaceuticals,100 to 500M,4.0,company_public,others
667,data_scientist,90-170,"fort lee, nj",1001 to 5000 employees,1989.0,"fort lee, nj",tranzact,business services,unknown_non_applicable,3.6,company_private,advertising_marketing
668,data_scientist,90-170,"san francisco, ca",unknown,,nan,jkgt,unknown,unknown_non_applicable,,unknown,others
669,data_scientist,90-170,"irwindale, ca",unknown,,nan,accesshope,unknown,unknown_non_applicable,,unknown,others
670,data_scientist,90-170,"san francisco, ca",1 to 50 employees,,"santa clara, ca",chateck incorporated,business services,1 to 5M,5.0,company_private,advertising_marketing
671,data_scientist,90-170,"new york, ny",1001 to 5000 employees,1976.0,"carle place, ny",1-800-flowers,business services,1 to 2B,2.7,company_public,others
